ano,sigla_uf,id_municipio,ibc,cobertura_pop_4g5g,fibra,densidade_smp,hhi_smp,densidade_scm,hhi_scm,adensamento_estacoes
2021.0,SP,3527702.0,55.32,98.9164,100.0,57.41,53.0,6.13,26.0,13.03
2021.0,SP,3528007.0,62.43,99.2522,100.0,72.95,69.0,25.08,30.0,7.44
2021.0,SP,3530805.0,67.73,98.909,,78.53,84.0,25.92,78.0,10.38
2021.0,SP,3532058.0,55.75,87.9019,100.0,56.24,33.0,12.87,49.0,21.28
2021.0,SP,3533403.0,70.41,99.9998,,86.66,89.0,32.69,63.0,12.49
2021.0,SP,3533908.0,66.54,98.491,100.0,86.7,84.0,10.59,81.0,10.65
2021.0,SP,3536109.0,67.83,96.7321,100.0,80.92,59.0,40.16,38.0,19.53
2021.0,SP,3538600.0,68.16,96.0601,100.0,84.01,60.0,24.39,93.0,15.82
2021.0,SP,3541703.0,59.55,95.8785,,69.7,47.0,7.14,82.0,7.18
2021.0,SP,3544202.0,54.34,92.1843,100.0,46.9,63.0,2.36,79.0,6.0
2021.0,SP,3546108.0,63.38,96.0869,100.0,87.07,44.0,1.4,74.0,24.35
2021.0,PR,4105102.0,61.48,91.6708,100.0,62.96,78.0,16.51,86.0,7.2
2021.0,PR,4106704.0,57.61,92.1993,100.0,65.43,40.0,7.81,69.0,11.6
2021.0,PR,4110102.0,54.87,73.1481,100.0,55.53,56.0,12.68,88.0,6.17
2021.0,PR,4112504.0,58.86,76.848,100.0,72.14,39.0,13.25,95.0,11.61
2021.0,PR,4112702.0,61.48,97.5317,,69.47,85.0,5.52,71.0,10.13
2021.0,PR,4113700.0,70.93,98.9968,,88.83,97.0,26.98,80.0,11.24
2021.0,PR,4116059.0,62.61,76.4407,100.0,72.73,79.0,25.25,74.0,14.4
2021.0,PR,4119657.0,64.01,97.867,100.0,69.71,58.0,15.7,77.0,23.38
2021.0,PR,4122156.0,40.08,41.6477,,27.83,65.0,6.08,23.0,9.71
2021.0,PR,4126256.0,63.64,99.869,100.0,66.96,73.0,64.7,73.0,3.64
2021.0,PR,4126272.0,52.18,54.4451,,82.45,8.0,12.25,34.0,18.43
2021.0,PR,4126652.0,47.12,57.4106,100.0,35.72,65.0,5.22,56.0,17.85
2021.0,PR,4127106.0,66.1,99.7695,,76.39,78.0,81.82,81.0,8.61
2021.0,PR,4128633.0,44.46,29.3375,,54.12,53.0,1.39,65.0,13.95
2021.0,SC,4202057.0,72.39,99.9364,100.0,86.85,73.0,43.58,75.0,13.68
2021.0,SC,4213609.0,55.48,86.8171,100.0,29.05,86.0,21.2,85.0,7.2
2021.0,SC,4215554.0,56.26,79.5953,100.0,58.5,28.0,14.71,42.0,35.4
2021.0,SC,4216800.0,44.15,30.5979,100.0,36.45,84.0,8.87,68.0,9.57
2021.0,SC,4218251.0,52.82,62.6434,100.0,55.48,78.0,1.28,77.0,16.06
2021.0,SC,4219853.0,57.56,82.407,100.0,46.75,69.0,21.05,60.0,22.47
2021.0,RS,4306403.0,60.19,99.5768,100.0,68.61,55.0,24.65,19.0,8.43
2021.0,RS,4306767.0,64.03,97.6343,,70.72,77.0,19.42,66.0,13.31
2021.0,RS,4306957.0,56.33,82.5602,100.0,63.56,19.0,19.69,68.0,9.43
2021.0,RS,4307054.0,65.53,88.6648,,71.71,62.0,22.63,24.0,56.73
2021.0,RS,4311601.0,44.37,54.1604,,38.57,12.0,12.22,58.0,10.1
2021.0,RS,4312625.0,63.31,81.6054,,92.6,38.0,15.64,51.0,27.04
2021.0,RS,4316204.0,48.39,76.8432,,43.36,26.0,6.52,49.0,10.21
2021.0,RS,4316451.0,52.49,87.1305,,49.02,52.0,11.82,37.0,6.16
2021.0,RS,4319125.0,45.42,45.0819,,44.24,5.0,10.87,82.0,15.92
2021.0,RS,4319356.0,47.53,85.925,,39.09,19.0,7.16,21.0,13.24
2021.0,RS,4320859.0,49.0,84.3994,100.0,32.41,22.0,68.42,57.0,5.34
2021.0,RS,4321006.0,64.2,98.1603,100.0,71.91,69.0,24.94,62.0,9.73
2021.0,RS,4322533.0,44.44,67.0752,100.0,40.04,13.0,6.98,32.0,10.82
2021.0,MS,5001243.0,43.12,55.4795,100.0,32.5,56.0,1.77,55.0,4.11
2021.0,MT,5107768.0,41.74,58.6342,100.0,28.81,15.0,61.63,59.0,7.13
2021.0,GO,5204953.0,42.72,90.8051,,94.51,23.0,2.3,52.0,33.68
2021.0,GO,5205497.0,61.71,98.8259,,63.0,88.0,10.64,76.0,7.95
2021.0,GO,5206503.0,53.31,85.3097,100.0,66.47,6.0,1.84,75.0,7.43
2021.0,GO,5208905.0,62.94,73.7986,,73.57,85.0,27.48,84.0,8.13
2021.0,GO,5209408.0,21.41,47.5016,,38.09,12.0,0.48,59.0,13.52
2021.0,GO,5212204.0,58.32,80.6102,,64.96,82.0,12.4,74.0,4.22
2021.0,GO,5216007.0,58.2,82.8798,100.0,76.75,21.0,7.87,69.0,19.85
2021.0,GO,5216809.0,53.98,77.3472,,54.45,83.0,1.9,64.0,10.04
2021.0,GO,5219738.0,64.14,98.6529,,76.03,75.0,13.94,79.0,7.8
2024.0,RO,1100098.0,38.52,69.2108,50.0,42.37,37.0,19.42,77.0,7.64
2024.0,AM,1301407.0,22.51,71.1668,0.0,40.71,33.0,4.22,24.0,8.44
2024.0,PA,1505536.0,61.6,96.8027,,64.62,58.0,40.49,86.0,19.57
2024.0,TO,1707009.0,48.74,86.6547,,61.54,21.0,2.7,84.0,54.72
2024.0,TO,1707652.0,52.29,82.7552,100.0,68.24,55.0,2.39,62.0,28.11
2024.0,TO,1718709.0,42.54,54.9133,,38.85,15.0,3.35,54.0,35.3
2024.0,MA,2101970.0,57.7,86.4328,100.0,73.76,41.0,0.0,64.0,38.62
2024.0,MA,2103406.0,49.01,85.539,100.0,38.43,39.0,31.39,56.0,11.65
2024.0,MA,2111904.0,41.19,51.2756,,35.6,40.0,8.26,66.0,14.33
2024.0,MA,2112001.0,28.54,61.0938,,46.59,50.0,12.63,48.0,21.96
2024.0,PI,2204709.0,43.43,56.4196,,32.42,34.0,10.68,66.0,13.11
2024.0,PI,2205540.0,50.43,98.7814,,25.53,22.0,0.33,59.0,49.52
2024.0,PI,2209971.0,40.3,73.3528,50.0,38.44,1.0,1.6,40.0,17.77
2024.0,CE,2313807.0,53.0,94.8537,50.0,43.49,60.0,3.28,56.0,23.5
2024.0,RN,2403707.0,44.03,78.8277,0.0,48.43,12.0,95.04,49.0,15.48
2024.0,RN,2404606.0,38.1,71.3158,50.0,25.46,6.0,6.53,49.0,21.0
2024.0,RN,2406403.0,45.4,82.4223,0.0,49.17,11.0,33.42,46.0,75.96
2024.0,RN,2411502.0,55.54,94.4919,50.0,43.05,53.0,47.8,63.0,8.78
2024.0,RN,2415008.0,55.33,99.8616,,57.24,27.0,37.78,52.0,60.81
2024.0,PB,2501807.0,66.72,100.0,100.0,60.31,65.0,29.93,30.0,21.33
2024.0,PB,2505279.0,37.05,62.134,,45.33,16.0,0.0,58.0,27.75
2024.0,PB,2505501.0,42.07,91.2459,,58.54,11.0,2.93,35.0,26.6
2024.0,PB,2505907.0,34.22,83.7268,,30.18,22.0,10.56,24.0,32.75
2024.0,PB,2507606.0,45.05,86.9242,,37.11,34.0,7.07,32.0,24.82
2024.0,PB,2510709.0,40.64,83.9046,,40.49,14.0,0.2,78.0,39.03
2024.0,PB,2514602.0,41.19,93.7322,,42.02,31.0,0.0,29.0,30.0
2024.0,PB,2514800.0,32.74,63.59,,45.77,9.0,0.14,78.0,28.79
2024.0,PE,2604809.0,33.73,76.2078,0.0,34.33,5.0,0.17,73.0,19.03
2024.0,PE,2608305.0,60.08,97.8766,,71.21,53.0,38.07,50.0,9.41
2024.0,PE,2609303.0,26.54,52.2921,,37.24,30.0,14.5,57.0,10.27
2024.0,PE,2612307.0,33.76,79.9563,,36.96,1.0,1.2,57.0,17.64
2024.0,AL,2706307.0,56.51,88.9805,100.0,53.61,51.0,14.83,66.0,16.98
2024.0,SE,2802205.0,55.94,96.3,100.0,58.02,3.0,12.65,11.0,16.11
2024.0,SE,2803401.0,52.49,70.5734,,49.89,10.0,13.31,56.0,18.24
2024.0,SE,2805604.0,35.55,81.5929,0.0,48.4,15.0,5.09,53.0,10.97
2024.0,BA,2902906.0,35.58,59.1781,,39.95,46.0,1.87,29.0,10.39
2024.0,BA,2903201.0,59.47,91.9551,,67.78,62.0,36.16,78.0,19.04
2024.0,BA,2905206.0,42.91,55.2561,,46.46,40.0,13.94,56.0,10.08
2024.0,BA,2905800.0,47.94,66.8456,,41.19,65.0,9.65,55.0,12.59
2024.0,BA,2911600.0,63.24,91.7741,,58.23,60.0,8.88,68.0,11.73
2024.0,BA,2923605.0,34.08,54.6566,,51.01,14.0,3.58,70.0,9.52
2024.0,BA,2929800.0,52.9,73.1719,,45.11,53.0,32.78,39.0,14.0
2024.0,BA,2931053.0,37.16,61.1177,50.0,40.87,49.0,5.56,43.0,11.25
2024.0,BA,2931350.0,59.75,96.868,,63.15,38.0,37.15,80.0,13.37
2024.0,MG,3100104.0,38.06,69.7539,0.0,57.63,56.0,38.22,51.0,23.57
2024.0,MG,3102001.0,50.2,87.5301,50.0,53.78,27.0,31.36,52.0,14.03
2024.0,MG,3102852.0,55.0,72.2201,,47.74,27.0,40.33,33.0,19.08
2024.0,MG,3104205.0,66.73,97.8566,,68.53,35.0,40.69,73.0,21.92
2024.0,MG,3107406.0,67.27,95.8562,100.0,64.81,46.0,69.76,62.0,31.48
2024.0,MG,3107505.0,67.21,90.859,,66.9,50.0,59.34,57.0,35.88
2024.0,MG,3110608.0,71.45,95.6387,,67.17,54.0,71.69,35.0,14.58
2024.0,MG,3117405.0,54.22,53.9847,,29.27,29.0,26.93,71.0,44.41
2024.0,MG,3118007.0,75.67,99.5492,100.0,74.26,52.0,73.55,28.0,36.37
2024.0,MG,3118304.0,75.29,99.0502,100.0,66.58,59.0,84.62,50.0,21.38
2024.0,MG,3125200.0,72.66,89.861,,90.36,60.0,34.94,54.0,93.91
2024.0,MG,3131109.0,48.17,74.8392,100.0,48.35,1.0,41.85,25.0,19.77
2024.0,MG,3133006.0,56.46,78.2663,100.0,57.18,61.0,47.97,69.0,9.87
2024.0,MG,3150539.0,46.49,98.605,0.0,53.87,28.0,0.05,67.0,30.96
2024.0,MG,3155306.0,56.14,90.8866,50.0,52.35,24.0,22.0,49.0,43.65
2024.0,MG,3159357.0,53.9,94.1708,50.0,47.87,20.0,37.44,17.0,28.77
2024.0,MG,3160405.0,61.28,91.592,,59.84,11.0,73.73,29.0,22.92
2024.0,MG,3162922.0,67.74,99.951,100.0,47.26,47.0,49.5,72.0,10.96
2024.0,MG,3163102.0,70.09,91.6882,100.0,42.82,33.0,57.94,69.0,53.45
2024.0,MG,3164803.0,63.96,77.8715,50.0,69.02,47.0,37.06,38.0,100.0
2024.0,MG,3165552.0,35.11,42.5542,50.0,33.92,22.0,10.96,40.0,24.92
2024.0,MG,3166402.0,53.12,87.7425,100.0,36.66,0.0,21.33,15.0,53.65
2024.0,MG,3169505.0,56.38,87.237,,52.42,34.0,5.06,64.0,33.48
2024.0,MG,3170529.0,26.5,49.3673,,24.13,10.0,3.36,60.0,5.47
2024.0,ES,3202702.0,48.77,69.71,,51.36,7.0,24.21,58.0,42.66
2024.0,ES,3204807.0,68.52,90.4293,100.0,60.18,18.0,60.74,42.0,39.57
2024.0,ES,3205101.0,65.22,98.0231,100.0,58.26,43.0,20.58,81.0,25.5
2024.0,RJ,3300506.0,64.38,79.5509,,50.79,54.0,66.8,74.0,15.13
2024.0,RJ,3300936.0,65.29,98.6824,,60.46,55.0,11.05,68.0,24.43
2024.0,SP,3500204.0,70.23,94.9664,100.0,64.63,55.0,76.49,6.0,44.66
2024.0,SP,3508108.0,57.12,98.1722,,53.52,25.0,44.01,12.0,19.89
2024.0,SP,3510708.0,68.82,97.0898,100.0,51.63,46.0,51.56,61.0,39.16
2024.0,SP,3514908.0,73.53,99.805,100.0,63.43,55.0,55.52,74.0,24.86
2024.0,SP,3516408.0,71.14,99.8561,100.0,63.34,62.0,48.15,68.0,14.02
2024.0,SP,3517208.0,70.99,98.1727,100.0,63.33,56.0,34.49,80.0,43.54
2024.0,SP,3517505.0,64.55,99.0404,,67.83,65.0,13.36,58.0,15.68
2024.0,SP,3521309.0,55.48,92.6623,,40.47,61.0,56.65,48.0,34.03
2024.0,SP,3521705.0,57.71,83.5372,,58.07,15.0,33.12,73.0,27.39
2024.0,SP,3525508.0,59.02,85.3192,100.0,61.11,33.0,45.13,53.0,22.91
2024.0,SP,3526100.0,63.03,73.3508,,64.13,38.0,70.66,47.0,28.98
2024.0,SP,3546504.0,71.36,99.8567,100.0,65.23,51.0,70.27,68.0,55.95
2024.0,SP,3552106.0,65.23,93.3741,,63.26,41.0,18.21,47.0,33.81
2024.0,PR,4100202.0,51.96,63.8332,50.0,60.64,45.0,19.88,60.0,71.12
2024.0,PR,4113304.0,62.7,88.2049,,63.61,51.0,38.33,59.0,18.13
2024.0,PR,4120804.0,78.74,97.0698,100.0,73.53,63.0,68.42,91.0,31.86
2024.0,PR,4121901.0,68.15,95.8973,100.0,59.16,49.0,37.01,74.0,22.76
2024.0,PR,4127957.0,60.44,96.0836,,69.16,28.0,32.76,51.0,42.66
2024.0,SC,4202859.0,68.03,89.4914,,47.13,25.0,31.76,66.0,59.48
2024.0,SC,4204004.0,63.78,90.7502,100.0,61.42,58.0,41.87,43.0,18.28
2024.0,SC,4204459.0,62.38,61.9524,100.0,46.75,37.0,0.74,79.0,73.96
2024.0,SC,4209508.0,72.41,97.0088,100.0,65.81,48.0,52.21,64.0,29.67
2024.0,SC,4217758.0,54.88,70.4162,50.0,41.17,42.0,23.5,73.0,51.83
2024.0,SC,4217907.0,54.79,67.2906,,24.65,60.0,49.24,68.0,30.53
2024.0,RS,4300059.0,49.48,67.1472,,15.88,30.0,11.19,49.0,37.5
2024.0,RS,4303103.0,75.75,100.0,100.0,78.03,66.0,45.72,89.0,71.68
2024.0,RS,4303202.0,35.17,56.4523,0.0,38.4,18.0,29.61,56.0,31.96
2024.0,RS,4303400.0,50.6,47.4411,,40.92,15.0,32.74,56.0,20.27
2024.0,RS,4306106.0,68.93,98.1407,100.0,64.27,55.0,63.47,73.0,25.63
2024.0,RS,4307708.0,78.04,99.9999,100.0,65.78,63.0,80.36,84.0,19.83
2024.0,RS,4309126.0,54.23,72.5146,,9.31,43.0,17.08,58.0,48.8
2024.0,RS,4312500.0,38.15,79.221,,60.81,24.0,29.67,12.0,44.55
2024.0,RS,4315206.0,30.27,52.0671,,33.61,8.0,21.11,18.0,39.33
2024.0,RS,4318309.0,55.38,89.8857,,56.56,32.0,39.77,56.0,25.79
2024.0,RS,4320909.0,68.2,94.8655,100.0,63.23,29.0,51.43,69.0,21.82
2024.0,MS,5004502.0,47.47,86.5691,100.0,37.69,40.0,4.78,72.0,13.96
2024.0,MT,5100201.0,53.01,82.4717,100.0,68.32,62.0,19.4,68.0,14.37
2024.0,MT,5106190.0,54.09,61.0901,,62.62,46.0,54.39,59.0,22.57
2024.0,MT,5107206.0,50.13,90.4431,,70.19,39.0,24.78,19.0,33.42
2024.0,GO,5200134.0,67.24,91.4094,,66.05,56.0,57.32,55.0,29.55
2024.0,GO,5219506.0,38.71,85.4536,,62.53,1.0,5.55,28.0,35.25
2024.0,GO,5220405.0,63.19,99.0525,100.0,50.15,62.0,49.23,6.0,26.17
2024.0,GO,5221577.0,40.64,65.2553,0.0,68.19,50.0,62.62,66.0,71.2
2023.0,RO,1100346.0,49.08,52.8271,,66.03,86.0,57.59,11.0,4.76
2023.0,RO,1100809.0,57.2,61.3865,100.0,83.63,58.0,10.18,77.0,6.56
2023.0,AC,1200179.0,49.32,44.7108,,55.35,82.0,64.15,77.0,12.02
2023.0,PA,1505403.0,53.86,69.3937,100.0,61.2,58.0,18.86,49.0,3.5
2023.0,PA,1505437.0,60.53,78.4788,100.0,89.58,34.0,15.57,76.0,4.49
2023.0,TO,1722107.0,40.14,89.6664,0.0,90.08,25.0,1.0,80.0,9.9
2023.0,MA,2101103.0,57.39,97.1511,100.0,63.12,66.0,2.26,55.0,8.83
2023.0,MA,2110856.0,51.59,72.6016,100.0,52.83,65.0,8.6,47.0,42.72
2023.0,MA,2111300.0,69.43,99.9618,100.0,90.61,87.0,85.26,80.0,10.17
2023.0,MA,2111748.0,46.02,69.551,100.0,45.55,11.0,56.65,69.0,4.08
2023.0,MA,2111953.0,48.51,72.6965,100.0,49.9,7.0,6.56,57.0,12.53
2023.0,PI,2201804.0,47.55,78.2655,,13.81,65.0,10.81,61.0,15.32
2023.0,PI,2203305.0,59.18,90.8802,100.0,71.65,60.0,13.61,57.0,3.94
2023.0,PI,2203602.0,56.13,85.8287,,80.59,3.0,2.17,53.0,19.03
2023.0,PI,2204659.0,57.72,99.87,100.0,62.13,47.0,4.46,68.0,8.98
2023.0,PI,2209807.0,41.13,96.7937,0.0,90.27,63.0,11.2,8.0,8.61
2023.0,PI,2209872.0,44.7,60.7324,,41.26,52.0,7.31,9.0,11.31
2023.0,CE,2301257.0,53.93,87.8071,100.0,45.15,57.0,11.56,59.0,48.01
2023.0,CE,2302305.0,47.69,81.2568,,28.46,60.0,2.91,56.0,6.99
2023.0,CE,2307205.0,51.63,88.7968,100.0,57.79,18.0,6.29,21.0,15.89
2023.0,CE,2307254.0,59.99,93.7179,,90.95,72.0,3.67,12.0,8.15
2023.0,RN,2405801.0,55.95,80.0055,,75.43,40.0,75.11,36.0,6.26
2023.0,RN,2406205.0,35.16,99.855,0.0,55.95,41.0,15.75,8.0,12.52
2023.0,RN,2409506.0,27.75,60.4675,0.0,49.37,14.0,0.15,83.0,17.27
2023.0,RN,2413201.0,42.43,100.0,0.0,86.47,64.0,83.55,45.0,15.37
2023.0,RN,2413805.0,39.28,93.3686,0.0,74.17,6.0,17.25,56.0,17.81
2023.0,PB,2500601.0,62.48,99.9515,,79.36,81.0,1.11,73.0,7.67
2023.0,PB,2503407.0,32.34,93.1959,,44.85,33.0,0.07,72.0,12.66
2023.0,PB,2504157.0,53.74,88.2161,,54.36,39.0,7.87,57.0,9.07
2023.0,PB,2506806.0,55.74,97.453,100.0,55.74,57.0,4.79,52.0,8.24
2023.0,PE,2605103.0,53.95,78.0913,100.0,57.58,79.0,5.65,54.0,4.97
2023.0,PE,2607406.0,44.62,94.2185,,90.36,75.0,17.11,19.0,19.44
2023.0,PE,2611533.0,32.52,85.9106,0.0,39.62,77.0,2.6,68.0,9.53
2023.0,AL,2703700.0,41.73,98.716,0.0,78.03,59.0,2.86,74.0,12.53
2023.0,AL,2704401.0,49.85,76.5056,100.0,63.96,43.0,3.64,14.0,4.71
2023.0,AL,2704807.0,52.38,91.5663,,54.92,32.0,2.54,53.0,6.09
2023.0,SE,2803708.0,40.14,95.2109,,90.48,7.0,8.57,53.0,12.18
2023.0,BA,2903235.0,34.49,93.7203,0.0,53.36,44.0,8.51,35.0,15.48
2023.0,BA,2909000.0,24.09,51.4596,0.0,54.01,13.0,1.2,50.0,8.28
2023.0,BA,2911253.0,57.06,68.1311,,71.93,60.0,13.51,63.0,14.33
2023.0,BA,2912202.0,31.48,75.5046,,66.47,14.0,2.09,67.0,6.01
2023.0,BA,2913903.0,63.88,95.8818,100.0,83.74,87.0,6.36,74.0,6.14
2023.0,BA,2915353.0,14.54,28.3674,,28.78,21.0,6.55,15.0,6.77
2023.0,BA,2919405.0,49.92,63.5649,,51.48,25.0,19.07,55.0,7.04
2023.0,BA,2923803.0,26.38,82.2597,,42.82,7.0,8.99,27.0,3.91
2023.0,BA,2924603.0,59.45,94.037,100.0,67.92,79.0,2.75,75.0,6.55
2023.0,BA,2927903.0,52.51,94.5291,,55.77,10.0,5.64,57.0,6.07
2023.0,BA,2933604.0,33.67,75.1174,0.0,64.0,69.0,8.7,40.0,4.19
2023.0,MG,3103702.0,30.68,66.4817,,53.71,55.0,0.43,74.0,10.35
2023.0,MG,3111705.0,35.35,92.5289,,56.29,67.0,0.12,43.0,17.67
2023.0,MG,3119906.0,54.73,89.9073,,47.85,42.0,24.72,10.0,19.5
2023.0,MG,3120839.0,40.42,96.0374,0.0,77.36,21.0,5.31,74.0,20.91
2023.0,MG,3125200.0,71.68,97.476,,93.3,79.0,20.32,59.0,40.39
2023.0,MG,3130903.0,54.76,81.0664,100.0,62.44,50.0,6.32,56.0,11.93
2023.0,MG,3131604.0,61.09,86.6723,100.0,77.62,19.0,22.53,65.0,17.4
2023.0,MG,3134806.0,55.4,79.7762,,69.66,6.0,18.21,55.0,96.28
2023.0,MG,3150703.0,69.38,97.3588,100.0,92.09,69.0,27.14,59.0,18.81
2023.0,MG,3151206.0,68.95,98.6566,,90.25,79.0,26.3,77.0,4.87
2023.0,MG,3151909.0,59.93,87.8276,,68.77,57.0,9.9,78.0,14.96
2023.0,MG,3152501.0,70.03,98.6367,100.0,90.29,68.0,26.57,91.0,11.9
2023.0,MG,3152808.0,65.05,78.9395,,93.39,77.0,21.03,59.0,13.23
2023.0,MG,3161106.0,56.74,84.7692,100.0,68.43,30.0,9.79,76.0,8.29
2023.0,MG,3161403.0,62.88,96.216,,71.59,68.0,10.07,59.0,26.03
2023.0,MG,3164605.0,43.32,87.6229,,90.49,59.0,5.86,63.0,21.26
2023.0,ES,3200201.0,61.84,83.0445,,77.79,34.0,22.0,76.0,16.42
2023.0,ES,3200508.0,42.81,98.377,,83.13,32.0,12.22,57.0,20.18
2023.0,ES,3205010.0,65.68,99.863,,90.39,22.0,19.99,74.0,14.93
2023.0,RJ,3305406.0,61.87,87.9851,,69.89,76.0,23.25,39.0,17.62
2023.0,SP,3503950.0,58.32,99.9884,,70.65,12.0,9.29,17.0,33.92
2023.0,SP,3505203.0,68.45,97.9536,100.0,81.27,88.0,30.66,73.0,6.59
2023.0,SP,3506805.0,68.58,98.7319,,88.51,81.0,29.18,48.0,12.95
2023.0,SP,3509957.0,70.76,99.2514,100.0,90.11,80.0,26.68,69.0,21.12
2023.0,SP,3514007.0,62.56,99.8802,,76.64,81.0,9.78,51.0,9.51
2023.0,SP,3514304.0,68.35,99.3742,,90.15,83.0,26.45,39.0,15.43
2023.0,SP,3515905.0,64.45,94.8123,,80.39,80.0,2.17,64.0,30.48
2023.0,SP,3520905.0,64.63,98.8308,,77.63,37.0,31.35,59.0,10.63
2023.0,SP,3523404.0,70.67,100.0,,90.07,70.0,28.86,74.0,18.88
2023.0,SP,3524105.0,70.65,99.3774,100.0,88.69,89.0,26.95,61.0,21.62
2023.0,SP,3532009.0,68.16,99.5527,100.0,90.15,40.0,23.96,86.0,15.1
2023.0,SP,3532157.0,41.79,96.5135,0.0,84.88,23.0,7.73,73.0,15.66
2023.0,SP,3532405.0,66.9,84.5143,100.0,82.77,55.0,22.27,75.0,36.58
2023.0,SP,3533908.0,70.17,99.3007,,90.12,81.0,26.2,80.0,11.72
2023.0,SP,3538204.0,68.2,99.6913,,90.21,53.0,21.17,88.0,12.32
2023.0,SP,3538808.0,65.47,98.1457,,82.67,32.0,33.77,58.0,9.9
2023.0,SP,3544509.0,69.77,98.7142,,90.47,80.0,23.24,51.0,27.17
2023.0,SP,3546603.0,66.29,99.6488,100.0,90.06,75.0,9.71,83.0,6.58
2023.0,SP,3553401.0,66.75,97.3328,100.0,90.64,77.0,9.62,81.0,13.19
2023.0,PR,4100806.0,60.16,78.7404,,70.77,73.0,18.78,72.0,8.07
2023.0,PR,4106571.0,42.01,94.9164,0.0,85.76,54.0,0.37,71.0,15.12
2023.0,PR,4108304.0,72.02,99.8254,,89.78,83.0,32.77,92.0,9.85
2023.0,PR,4111902.0,64.48,94.5869,100.0,81.52,68.0,25.94,50.0,6.89
2023.0,PR,4118808.0,64.0,89.9483,,89.17,61.0,18.29,64.0,6.24
2023.0,PR,4126306.0,53.82,76.2156,100.0,62.71,46.0,8.12,64.0,6.03
2023.0,SC,4204558.0,61.41,92.2102,,73.03,53.0,24.24,39.0,13.24
2023.0,SC,4208955.0,64.61,97.1806,,79.68,63.0,9.31,47.0,35.18
2023.0,SC,4209102.0,72.33,99.6841,100.0,90.89,89.0,34.12,85.0,9.12
2023.0,SC,4210100.0,63.84,84.1592,100.0,71.64,89.0,24.36,83.0,7.53
2023.0,RS,4302006.0,31.05,54.9001,,61.04,44.0,14.43,65.0,6.72
2023.0,RS,4304606.0,71.89,100.0,,90.3,84.0,33.81,87.0,8.33
2023.0,RS,4304663.0,66.64,97.2599,,82.02,89.0,14.62,78.0,13.37
2023.0,RS,4306957.0,60.05,88.0348,,76.07,15.0,18.1,71.0,15.51
2023.0,RS,4306973.0,70.41,98.1107,,84.63,67.0,22.69,67.0,40.91
2023.0,RS,4307104.0,58.6,67.9552,,81.12,69.0,7.94,56.0,20.18
2023.0,RS,4307559.0,69.12,98.1631,,91.3,76.0,26.55,51.0,18.65
2023.0,RS,4309308.0,68.66,99.0244,,90.17,74.0,23.24,81.0,7.62
2023.0,RS,4312401.0,69.12,97.5638,,90.45,69.0,31.54,64.0,10.47
2023.0,RS,4316733.0,47.82,78.9952,,18.39,36.0,3.2,54.0,58.21
2023.0,RS,4317905.0,56.41,70.3318,,64.41,65.0,21.54,61.0,4.08
2023.0,RS,4320107.0,65.4,96.653,100.0,89.05,40.0,24.7,65.0,8.2
2023.0,RS,4321451.0,69.1,98.8303,,90.3,64.0,35.75,65.0,5.08
2023.0,RS,4322202.0,60.05,83.4723,,73.25,32.0,25.62,77.0,4.16
2023.0,MS,5006002.0,59.18,76.763,100.0,90.2,45.0,13.91,36.0,11.45
2023.0,MS,5007406.0,59.77,87.6785,100.0,81.98,42.0,13.65,45.0,11.56
2023.0,MS,5007695.0,61.29,88.8501,100.0,89.86,45.0,10.87,60.0,53.52
2023.0,MT,5106455.0,45.0,76.6294,,8.4,25.0,8.28,79.0,19.73
2023.0,MT,5107008.0,45.7,60.9863,100.0,41.53,51.0,4.24,44.0,7.16
2023.0,MT,5107198.0,59.27,78.6509,100.0,90.09,12.0,16.49,30.0,24.09
2023.0,MT,5107909.0,69.56,96.7343,100.0,89.74,65.0,32.52,76.0,10.73
2023.0,MT,5107941.0,32.83,55.9484,,67.64,60.0,12.43,43.0,14.86
2023.0,MT,5108352.0,50.55,46.7621,100.0,49.72,60.0,2.9,73.0,35.86
2023.0,GO,5203906.0,65.06,91.5809,100.0,80.97,92.0,59.55,58.0,11.91
2023.0,GO,5204508.0,68.03,97.8411,,90.13,60.0,22.01,80.0,100.0
2023.0,GO,5208400.0,62.79,99.6263,100.0,85.1,88.0,0.83,48.0,10.44
2023.0,GO,5212600.0,55.6,74.083,100.0,74.89,5.0,8.26,62.0,24.39
2023.0,GO,5214804.0,66.39,94.737,100.0,80.45,30.0,29.32,62.0,29.74
2023.0,GO,5218391.0,58.81,85.7284,,92.09,1.0,3.5,76.0,11.41
2022.0,RO,1101757.0,48.85,46.7076,,75.77,26.0,6.76,48.0,6.42
2022.0,AC,1200179.0,46.82,45.0165,,51.53,87.0,0.89,46.0,9.62
2022.0,AC,1200708.0,50.71,65.339,,64.21,67.0,0.74,44.0,4.57
2022.0,PA,1502905.0,51.09,93.0265,100.0,46.89,72.0,5.33,8.0,4.13
2022.0,PA,1505601.0,48.77,78.59,100.0,33.91,61.0,7.04,53.0,6.03
2022.0,TO,1701002.0,49.95,86.7601,100.0,63.68,14.0,1.29,16.0,8.07
2022.0,TO,1718550.0,25.82,59.6003,0.0,50.55,22.0,0.61,50.0,12.62
2022.0,TO,1720150.0,34.85,66.3378,0.0,74.97,35.0,0.99,56.0,28.03
2022.0,MA,2104206.0,25.77,64.4201,0.0,44.97,28.0,0.11,70.0,2.94
